step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
41530,NETWORK,3458.3,1.8362,194.0,0.3908,4.1019,0
41531,NETWORK,3018.0,1.8901,218.0,0.3386,4.1683,0
41532,NETWORK,4039.4,3.8407,176.0,0.1394,4.9309,0
41533,NETWORK,3274.8,4.1206,200.0,0.3163,4.7307,0
41534,NETWORK,3574.8,0.4864,190.0,0.2243,3.8719,0
41535,NETWORK,2819.2,3.7156,179.0,0.3093,4.6086,0
41536,NETWORK,3187.8,4.086,223.0,0.5048,4.9831,0
41537,NETWORK,2910.4,3.7187,205.0,0.1897,3.5581,0
41538,NETWORK,3560.6,1.4919,242.0,0.2554,3.6312,0
41539,NETWORK,3736.0,2.5037,207.0,0.2104,5.3983,0
41540,NETWORK,3944.4,2.5117,197.0,0.3303,5.1347,0
41541,NETWORK,3527.9,3.8181,230.0,0.374,5.3843,0
41542,NETWORK,3987.8,3.7439,206.0,0.349,5.3616,0
41543,NETWORK,3330.7,4.2833,183.0,0.1113,4.1827,0
41544,NETWORK,3591.6,2.0555,216.0,0.3002,4.9206,0
41545,NETWORK,3159.4,0.5985,202.0,0.3312,3.53,0
41546,NETWORK,3983.6,1.5207,188.0,0.1842,4.1519,0
41547,NETWORK,3046.0,3.2174,189.0,0.1876,5.114,0
41548,NETWORK,3930.1,1.3032,184.0,0.3343,4.0706,0
41549,NETWORK,3479.1,3.4995,210.0,0.3248,3.8053,0
41550,NETWORK,3544.3,1.0022,212.0,0.1318,4.5094,0
41551,NETWORK,3199.0,3.3378,210.0,0.2402,4.5078,0
41552,NETWORK,2967.4,2.6811,194.0,0.1711,3.9978,0
41553,NETWORK,2950.8,1.7484,188.0,0.1244,4.8687,0
41554,NETWORK,2664.9,2.9302,194.0,0.3043,3.544,0
41555,NETWORK,3443.4,4.5034,204.0,0.1559,5.0654,0
41556,NETWORK,3520.9,4.7503,208.0,0.2227,3.8568,0
41557,NETWORK,3379.7,0.8553,204.0,0.151,4.4052,0
41558,NETWORK,3553.5,1.6585,201.0,0.3794,5.4704,0
41559,NETWORK,2924.5,1.5623,220.0,0.3304,4.6757,0
41560,NETWORK,3116.8,4.0527,220.0,0.1261,4.626,0
41561,NETWORK,3310.8,1.3813,214.0,0.2787,4.1236,0
41562,NETWORK,3263.1,4.3062,205.0,0.3406,4.4214,0
41563,NETWORK,3682.8,3.3649,221.0,0.3321,4.4553,0
41564,NETWORK,3557.0,4.4229,178.0,0.3384,5.2161,0
41565,NETWORK,3936.1,5.1034,200.0,0.2888,3.5462,0
41566,NETWORK,3062.7,2.7795,177.0,0.1591,5.1419,0
41567,NETWORK,3980.2,3.7748,193.0,0.1322,4.4426,0
41568,NETWORK,3318.0,1.1701,190.0,0.1311,5.4148,0
41569,NETWORK,3718.7,2.5737,205.0,0.381,4.2666,0
41570,NETWORK,4142.0,2.6808,178.0,0.4123,4.1548,0
41571,NETWORK,2969.1,2.0915,199.0,0.4213,4.366,0
41572,NETWORK,3465.7,2.1657,224.0,0.3654,5.2065,0
41573,NETWORK,3049.5,4.4706,189.0,0.3415,4.1322,0
41574,NETWORK,2947.1,1.241,200.0,0.3141,3.8682,0
41575,NETWORK,4027.8,0.877,219.0,0.1338,5.271,0
41576,NETWORK,2997.5,0.1968,191.0,0.3142,4.1698,0
41577,NETWORK,3653.8,1.7281,230.0,0.2668,4.9342,0
41578,NETWORK,2979.2,0.6764,206.0,0.1548,5.0083,0
41579,NETWORK,3441.9,3.7068,197.0,0.3197,4.2938,0
41580,NETWORK,3539.0,2.6781,204.0,0.2118,4.873,0
41581,NETWORK,3506.0,3.3144,173.0,0.3571,4.212,0
41582,NETWORK,3894.4,1.4184,194.0,0.1235,4.3102,0
41583,NETWORK,3347.4,3.4776,202.0,0.1215,3.999,0
41584,NETWORK,3494.8,4.6197,217.0,0.1124,5.266,0
41585,NETWORK,3563.6,5.2284,196.0,0.1827,4.1442,0
41586,NETWORK,3737.9,3.0189,170.0,0.1711,5.0915,0
41587,NETWORK,4001.9,3.5487,204.0,0.2696,4.3248,0
41588,NETWORK,3174.0,4.583,199.0,0.2633,4.5632,0
41589,NETWORK,3393.2,4.8484,174.0,0.3499,4.4471,0
41590,NETWORK,3723.0,1.1312,186.0,0.2868,4.821,0
41591,NETWORK,3858.2,5.2473,186.0,0.1264,4.6281,0
41592,NETWORK,3638.2,5.1928,207.0,0.2333,3.6917,0
41593,NETWORK,4726.3,2.3172,205.0,0.1886,4.5208,0
41594,NETWORK,4035.6,1.0685,200.0,0.3358,5.2163,0
41595,NETWORK,3656.5,2.4654,203.0,0.3969,5.4672,0
41596,NETWORK,3265.9,2.6632,206.0,0.1393,3.9656,0
41597,NETWORK,3095.0,4.1151,219.0,0.248,5.2904,0
41598,NETWORK,4010.3,3.7916,207.0,0.1792,5.1339,0
41599,NETWORK,3396.7,4.0569,178.0,0.3283,4.5582,0
41600,NETWORK,4067.3,5.0635,207.0,0.103,4.4208,0
41601,NETWORK,3107.5,3.2545,202.0,0.1503,3.7868,0
41602,NETWORK,3748.3,3.1537,212.0,0.39,4.2334,0
41603,NETWORK,3706.4,5.5516,188.0,0.5062,3.5507,0
41604,NETWORK,4330.9,4.8572,191.0,0.1989,3.9991,0
41605,NETWORK,3551.4,0.6401,193.0,0.1132,3.8457,0
41606,NETWORK,3655.0,4.1917,207.0,0.36,4.4255,0
41607,NETWORK,4452.5,5.2191,193.0,0.1567,5.4904,0
41608,NETWORK,3799.0,3.0314,208.0,0.5707,5.3194,0
41609,NETWORK,3910.8,0.7476,197.0,0.2257,3.8689,0
41610,NETWORK,3534.2,0.3818,182.0,0.1843,3.9969,0
41611,NETWORK,3573.4,0.6025,222.0,0.1973,4.6825,0
41612,NETWORK,4259.1,0.963,182.0,0.2524,4.0016,0
41613,NETWORK,3583.9,4.2884,204.0,0.4104,3.5553,0
41614,NETWORK,3017.9,1.621,201.0,0.1625,5.0353,0
41615,NETWORK,3877.5,2.5532,221.0,0.1976,4.0455,0
41616,NETWORK,4501.8,4.806,179.0,0.3759,4.7767,0
41617,NETWORK,4069.6,3.0679,189.0,0.2988,4.6577,0
41618,NETWORK,3281.2,0.8126,203.0,0.1765,5.4445,0
41619,NETWORK,4316.2,5.2741,208.0,0.4056,3.6864,0
41620,NETWORK,4519.6,5.5999,209.0,0.1635,4.0105,0
41621,NETWORK,4571.9,5.8106,216.0,0.1273,4.1621,0
41622,NETWORK,3873.6,2.9185,191.0,0.2648,4.1883,0
41623,NETWORK,2933.8,2.1205,195.0,0.3928,4.1605,0
41624,NETWORK,4251.2,4.0224,215.0,0.3318,5.4873,0
41625,NETWORK,4123.7,6.0268,200.0,0.1776,3.8622,0
41626,NETWORK,3365.3,2.1973,207.0,0.3303,4.731,0
41627,NETWORK,3362.7,1.7398,194.0,0.3076,3.9896,0
41628,NETWORK,3681.6,5.4794,197.0,0.2153,5.4538,0
41629,NETWORK,3774.2,4.6973,196.0,0.1521,4.8799,0
41630,NETWORK,3460.0,4.9218,197.0,0.2064,4.5919,0
41631,NETWORK,4381.1,5.7446,201.0,0.4062,5.003,0
41632,NETWORK,4188.3,5.7917,212.0,0.2153,5.2104,0
41633,NETWORK,5147.1,7.399,183.0,0.2187,4.4062,0
41634,NETWORK,4307.0,3.9009,204.0,0.3278,3.5363,0
41635,NETWORK,3315.6,1.0775,194.0,0.3307,3.9611,0
41636,NETWORK,3986.7,0.9251,178.0,0.332,5.2313,0
41637,NETWORK,4517.2,2.8904,195.0,0.236,3.5359,0
41638,NETWORK,3324.1,2.1559,222.0,0.2921,3.5613,0
41639,NETWORK,3610.7,4.1641,201.0,0.2555,4.7497,0
41640,NETWORK,3198.8,0.5879,190.0,0.2049,5.1935,0
41641,NETWORK,3763.3,2.3699,194.0,0.3384,4.57,0
41642,NETWORK,3880.3,5.4514,215.0,0.3046,4.667,0
41643,NETWORK,4136.7,2.996,202.0,0.1498,5.466,0
41644,NETWORK,3454.2,5.0755,182.0,0.2929,5.4124,0
41645,NETWORK,3195.7,1.4883,193.0,0.2902,5.3511,0
41646,NETWORK,4989.0,2.7733,215.0,0.3193,5.4312,0
41647,NETWORK,4130.0,5.1386,202.0,0.2872,4.6373,0
41648,NETWORK,4231.4,0.7298,188.0,0.2196,4.3124,0
41649,NETWORK,4423.2,2.1913,203.0,0.2842,4.6438,0
41650,NETWORK,3910.1,4.6851,191.0,0.1358,4.175,0
41651,NETWORK,4070.2,2.142,181.0,0.3247,3.7203,0
41652,NETWORK,3696.1,2.5196,173.0,0.3793,4.8309,0
41653,NETWORK,3615.1,3.2293,209.0,0.3659,5.3801,0
41654,NETWORK,4115.1,4.8919,160.0,0.4058,3.5387,0
41655,NETWORK,4853.5,1.2021,206.0,0.213,4.1619,0
41656,NETWORK,3396.6,1.1661,205.0,0.1479,5.4617,0
41657,NETWORK,3743.3,1.2789,214.0,0.3628,3.8599,0
41658,NETWORK,3856.5,4.8709,192.0,0.1875,4.6428,0
41659,NETWORK,4220.4,2.949,189.0,0.3785,4.3643,0
41660,NETWORK,4444.7,3.5185,204.0,0.1901,3.5907,0
41661,NETWORK,3887.6,1.6044,186.0,0.3338,4.5849,0
41662,NETWORK,4337.9,5.2842,184.0,0.203,5.2058,0
41663,NETWORK,4478.6,4.1919,209.0,0.3957,4.8997,0
41664,NETWORK,4282.8,0.4348,214.0,0.3375,5.2319,0
41665,NETWORK,4853.0,2.3962,207.0,0.1949,4.797,0
41666,NETWORK,3748.4,1.4134,197.0,0.3942,3.6847,0
41667,NETWORK,4914.2,3.5829,204.0,0.2737,4.1231,0
41668,NETWORK,3762.0,1.5414,209.0,0.2299,4.8849,0
41669,NETWORK,3547.2,4.576,194.0,0.2181,3.5128,0
41670,NETWORK,4146.8,5.8962,223.0,0.2187,3.5793,0
41671,NETWORK,4340.0,0.9001,214.0,0.1744,4.611,0
41672,NETWORK,5039.1,1.1084,225.0,0.179,4.2088,0
41673,NETWORK,4854.2,6.0633,209.0,0.3948,5.314,0
41674,NETWORK,3484.1,5.1666,196.0,0.3372,4.0343,0
41675,NETWORK,4608.5,2.7073,189.0,0.1801,4.1168,0
41676,NETWORK,4132.6,5.1664,218.0,0.1014,4.7048,0
41677,NETWORK,3004.5,4.352,210.0,0.3265,4.0034,0
41678,NETWORK,4591.0,2.7738,188.0,0.2537,4.5653,0
41679,NETWORK,4425.3,5.6221,185.0,0.3863,5.1384,0
41680,NETWORK,4169.2,3.7098,196.0,0.1078,5.2932,0
41681,NETWORK,4778.4,4.2614,215.0,0.2401,4.5745,0
41682,NETWORK,4512.4,6.0719,200.0,0.366,5.4351,0
41683,NETWORK,3385.9,0.4178,193.0,0.1414,4.3592,0
41684,NETWORK,3501.0,4.4226,188.0,0.1387,4.7219,0
41685,NETWORK,4626.9,6.1813,215.0,0.2836,3.9011,0
41686,NETWORK,3780.3,2.4748,203.0,0.2228,4.5134,0
41687,NETWORK,4745.6,1.3228,214.0,0.4252,3.564,0
41688,NETWORK,4688.5,1.7826,218.0,0.3392,5.3693,0
41689,NETWORK,3870.7,3.8117,199.0,0.2801,4.4213,0
41690,NETWORK,3960.3,2.3576,224.0,0.2256,4.1588,0
41691,NETWORK,4773.3,3.4983,164.0,0.1457,5.1453,0
41692,NETWORK,5257.9,2.1689,189.0,0.1968,4.7478,0
41693,NETWORK,5046.2,3.3968,191.0,0.3706,4.3927,0
41694,NETWORK,3921.7,1.1512,208.0,0.1887,5.0421,0
41695,NETWORK,4214.0,0.388,188.0,0.2314,4.2456,0
41696,NETWORK,4820.3,0.7578,192.0,0.1834,3.9145,0
41697,NETWORK,4398.1,1.5198,198.0,0.3851,5.4068,0
41698,NETWORK,3437.1,1.2406,225.0,0.3445,4.6866,0
41699,NETWORK,5278.4,3.1091,219.0,0.1201,3.6998,0
41700,NETWORK,4332.6,6.0808,180.0,0.2115,3.8762,0
41701,NETWORK,4012.7,4.0283,193.0,0.2331,3.9244,0
41702,NETWORK,4306.6,5.5469,181.0,0.2641,3.7544,0
41703,NETWORK,4350.3,3.3361,224.0,0.3362,4.2486,0
41704,NETWORK,4624.7,6.4892,201.0,0.3212,3.8618,0
41705,NETWORK,4915.5,2.3891,182.0,0.3,5.1777,0
41706,NETWORK,4690.1,1.5348,208.0,0.348,5.2998,0
41707,NETWORK,4148.6,5.4931,220.0,0.1627,3.6845,0
41708,NETWORK,5406.3,7.3099,221.0,0.1653,3.8856,0
41709,NETWORK,3764.5,0.294,198.0,0.2253,5.3856,0
41710,NETWORK,4427.9,4.84,212.0,0.2173,5.4198,0
41711,NETWORK,3898.7,3.4773,201.0,0.2765,3.8823,0
41712,NETWORK,4547.1,4.2257,187.0,0.1862,3.6463,0
41713,NETWORK,4905.8,5.6061,185.0,0.3121,4.068,0
41714,NETWORK,4879.0,2.8895,173.0,0.2572,3.8531,0
41715,NETWORK,4357.1,2.6998,237.0,0.2131,4.5808,0
41716,NETWORK,5401.2,1.5432,198.0,0.3208,3.9004,0
41717,NETWORK,4498.6,2.7294,190.0,0.1751,3.7469,0
41718,NETWORK,5386.7,3.6024,190.0,0.1918,3.5715,0
41719,NETWORK,5045.2,0.9138,197.0,0.2948,5.355,0
41720,NETWORK,4393.2,2.9847,201.0,0.3187,4.1233,0
41721,NETWORK,5381.0,5.8631,199.0,0.3919,4.0465,0
41722,NETWORK,5181.0,0.996,187.0,0.4073,4.3138,0
41723,NETWORK,5187.9,0.3841,197.0,0.3857,4.1562,0
41724,NETWORK,4058.1,0.3433,212.0,0.3923,5.2413,0
41725,NETWORK,4234.6,5.7123,212.0,0.2051,3.7074,0
41726,NETWORK,5665.8,4.0243,210.0,0.3594,5.1425,0
41727,NETWORK,4680.5,4.3354,198.0,0.3202,5.3411,0
41728,NETWORK,4763.8,1.4938,199.0,0.1271,5.2641,0
41729,NETWORK,4349.3,2.4261,175.0,0.4758,4.6522,0
41730,NETWORK,5697.5,1.4181,232.0,0.2219,5.4733,0
41731,NETWORK,5073.6,4.9638,207.0,0.2044,5.0335,0
41732,NETWORK,5191.2,1.0597,192.0,0.1267,4.6281,0
41733,NETWORK,4396.8,4.7611,209.0,0.4418,5.397,0
41734,NETWORK,4345.7,3.3906,233.0,0.267,4.2465,0
41735,NETWORK,4319.5,3.9494,210.0,0.2065,4.016,0
41736,NETWORK,5544.9,6.5054,194.0,0.3436,4.7084,0
41737,NETWORK,4650.1,2.7209,210.0,0.3484,3.5825,0
41738,NETWORK,4858.9,2.4381,186.0,0.3586,5.212,0
41739,NETWORK,4881.2,2.2591,217.0,0.3809,5.4476,0
41740,NETWORK,5414.7,0.8695,209.0,0.421,4.8132,0
41741,NETWORK,5328.1,1.1066,202.0,0.291,5.1585,0
41742,NETWORK,4388.0,6.5464,211.0,0.343,4.4666,0
41743,NETWORK,4324.9,5.0631,200.0,0.1884,4.5443,0
41744,NETWORK,5097.4,6.4849,179.0,0.2824,4.5114,0
41745,NETWORK,4427.5,1.0041,198.0,0.1637,3.6072,0
41746,NETWORK,5270.6,5.4744,202.0,0.2475,5.4385,0
41747,NETWORK,5327.3,5.8914,202.0,0.263,5.0996,0
41748,NETWORK,5709.6,5.3981,205.0,0.3234,4.185,0
41749,NETWORK,4622.3,5.9555,207.0,0.3318,5.2897,0
41750,NETWORK,5295.8,3.6249,198.0,0.3024,5.2943,0
41751,NETWORK,5203.0,1.646,194.0,0.4496,5.2896,0
41752,NETWORK,4917.3,1.1761,193.0,0.2267,4.5766,0
41753,NETWORK,5262.9,2.9458,221.0,0.4339,5.4755,0
41754,NETWORK,4838.0,2.8609,203.0,0.2397,4.985,0
41755,NETWORK,4800.6,3.0785,191.0,0.1642,4.4848,0
41756,NETWORK,4876.0,4.2311,187.0,0.2639,4.0893,0
41757,NETWORK,5185.7,6.8605,214.0,0.301,4.6082,0
41758,NETWORK,5281.7,4.5058,168.0,0.3277,3.6538,0
41759,NETWORK,4808.0,0.5789,203.0,0.189,4.8859,0
41760,NETWORK,4804.9,1.4147,191.0,0.2852,3.6437,0
41761,NETWORK,4905.0,1.7083,197.0,0.2686,4.605,0
41762,NETWORK,5044.1,4.7882,190.0,0.2647,4.7697,0
41763,NETWORK,4787.1,4.7052,164.0,0.2477,3.762,0
41764,NETWORK,5081.6,3.1506,204.0,0.3873,4.59,0
41765,NETWORK,4645.0,4.4741,208.0,0.1394,4.338,0
41766,NETWORK,5675.2,4.634,207.0,0.3858,4.0524,0
41767,NETWORK,4474.8,1.1181,200.0,0.3404,4.33,0
41768,NETWORK,5041.9,6.8459,212.0,0.3162,5.4652,0
41769,NETWORK,5602.3,4.5091,199.0,0.41,5.1931,0
41770,NETWORK,4467.8,3.7263,191.0,0.3298,4.9856,0
41771,NETWORK,5670.2,6.5575,211.0,0.2766,4.4504,0
41772,NETWORK,4933.3,1.1826,207.0,0.1807,4.8833,0
41773,NETWORK,5350.7,2.6115,204.0,0.3229,4.2213,0
41774,NETWORK,4778.5,5.3903,186.0,0.3729,5.4127,0
41775,NETWORK,5339.1,2.8953,207.0,0.2056,5.2654,0
41776,NETWORK,5926.0,0.5649,206.0,0.1557,4.5154,0
41777,NETWORK,5321.0,0.9154,180.0,0.3372,3.6609,0
41778,NETWORK,5635.7,3.8117,211.0,0.2497,4.0085,0
41779,NETWORK,6133.2,3.0966,206.0,0.345,4.8855,0
41780,NETWORK,5840.7,7.6175,179.0,0.2155,4.7206,0
41781,NETWORK,5146.8,1.3318,196.0,0.2594,4.0144,0
41782,NETWORK,4720.2,5.5547,223.0,0.1848,4.6614,0
41783,NETWORK,5320.8,2.7285,204.0,0.1088,5.233,0
41784,NETWORK,4968.8,1.0905,213.0,0.2451,5.3075,0
41785,NETWORK,5383.1,5.4885,194.0,0.1852,4.6585,0
41786,NETWORK,5297.9,7.518,191.0,0.3253,4.5739,0
41787,NETWORK,5193.2,6.6008,193.0,0.291,5.3833,0
41788,NETWORK,5443.8,5.7034,188.0,0.3564,5.0289,0
41789,NETWORK,5329.0,1.3109,182.0,0.2897,4.4028,0
41790,NETWORK,5675.0,6.6447,200.0,0.2945,4.4556,0
41791,NETWORK,4829.4,1.8775,209.0,0.308,3.9416,0
41792,NETWORK,4588.4,1.5052,200.0,0.2313,4.5238,0
41793,NETWORK,6075.1,2.3816,192.0,0.3444,4.4742,0
41794,NETWORK,4741.6,0.9249,212.0,0.256,3.5984,0
41795,NETWORK,5420.7,7.7827,185.0,0.1883,3.5467,0
41796,NETWORK,5994.5,8.7411,179.0,0.2077,3.9437,0
41797,NETWORK,4961.9,0.8666,180.0,0.3582,4.5706,0
41798,NETWORK,5853.9,2.8842,201.0,0.2935,4.101,0
41799,NETWORK,4758.2,1.022,195.0,0.1971,3.5173,0
41800,NETWORK,6182.2,6.8046,177.0,0.163,3.6982,0
41801,NETWORK,5412.8,7.9612,200.0,0.1913,3.6653,0
41802,NETWORK,5070.8,1.3465,234.0,0.2782,4.4177,0
41803,NETWORK,5833.6,1.2132,167.0,0.2609,5.0565,0
41804,NETWORK,4822.7,3.8487,195.0,0.3393,4.2994,0
41805,NETWORK,5562.1,5.8574,188.0,0.2205,3.8192,0
41806,NETWORK,4824.1,2.9195,183.0,0.4197,3.5365,0
41807,NETWORK,4990.5,3.7009,197.0,0.2652,3.9612,0
41808,NETWORK,5832.0,6.4536,179.0,0.3021,5.2372,0
41809,NETWORK,4968.5,3.872,219.0,0.3846,5.206,0
41810,NETWORK,5371.0,1.643,207.0,0.3379,4.8324,0
41811,NETWORK,4903.3,4.0894,194.0,0.3569,5.1964,0
41812,NETWORK,5474.6,7.2782,201.0,0.36,4.924,0
41813,NETWORK,4970.2,0.5565,214.0,0.3891,3.8928,0
41814,NETWORK,6167.7,1.2656,228.0,0.2623,4.6027,0
41815,NETWORK,5120.1,3.6159,188.0,0.1744,3.8971,0
41816,NETWORK,5652.2,8.3131,214.0,0.2674,4.4832,0
41817,NETWORK,5853.7,6.2378,181.0,0.1855,4.8059,0
41818,NETWORK,5512.2,3.0625,202.0,0.3755,3.6765,0
41819,NETWORK,5657.8,4.5752,189.0,0.2332,4.4993,0
41820,NETWORK,5628.3,1.7392,216.0,0.3983,3.9784,0
41821,NETWORK,6007.4,8.9423,225.0,0.4109,5.2042,0
41822,NETWORK,5497.9,6.0079,213.0,0.2061,3.9705,0
41823,NETWORK,5434.6,6.8879,197.0,0.2505,3.5633,0
41824,NETWORK,4689.4,1.9677,225.0,0.2808,3.7074,0
41825,NETWORK,5195.4,5.8775,232.0,0.29,5.1584,0
41826,NETWORK,5970.6,7.2239,207.0,0.2537,3.9829,0
41827,NETWORK,4811.1,5.2515,185.0,0.2622,3.933,0
41828,NETWORK,5563.5,4.672,193.0,0.2144,5.1988,0
41829,NETWORK,4854.3,0.312,197.0,0.1941,5.4044,0
41830,NETWORK,5847.4,4.462,196.0,0.421,4.9255,0
41831,NETWORK,5435.7,2.0465,228.0,0.2169,4.2907,0
41832,NETWORK,5314.7,4.8988,194.0,0.2665,3.8364,0
41833,NETWORK,5080.4,4.8227,192.0,0.1476,4.0494,0
41834,NETWORK,5696.7,1.6273,218.0,0.1864,5.065,0
41835,NETWORK,5098.5,6.859,201.0,0.2509,3.9455,0
41836,NETWORK,5421.6,3.9194,194.0,0.1363,4.6835,0
41837,NETWORK,5080.0,5.8453,195.0,0.6575,4.1637,0
41838,NETWORK,6215.5,6.4453,177.0,0.1593,4.7706,0
41839,NETWORK,5942.3,4.6997,196.0,0.1032,3.7446,0
41840,NETWORK,5668.4,4.5989,184.0,0.3109,5.4504,0
41841,NETWORK,6195.7,7.4106,211.0,0.2996,5.0075,0
41842,NETWORK,5258.7,4.579,216.0,0.337,5.0965,0
41843,NETWORK,4854.9,4.93,167.0,0.2861,5.1583,0
41844,NETWORK,6096.0,4.544,211.0,0.2359,3.9766,0
41845,NETWORK,6437.9,3.4665,195.0,0.285,3.9917,0
41846,NETWORK,5921.3,8.3015,213.0,0.314,5.1902,0
41847,NETWORK,6035.5,1.5711,198.0,0.3753,4.1194,0
41848,NETWORK,5546.2,6.2481,218.0,0.2799,4.5556,0
41849,NETWORK,5437.5,4.4707,206.0,0.1494,4.5297,0
41850,NETWORK,5081.6,7.4458,172.0,0.3949,4.5179,0
41851,NETWORK,5619.4,6.6215,192.0,0.231,4.8982,0
41852,NETWORK,5687.2,4.3547,228.0,0.2035,4.1885,0
41853,NETWORK,6236.5,8.3057,202.0,0.2376,3.7496,0
41854,NETWORK,5854.8,6.6609,194.0,0.4121,4.5976,0
41855,NETWORK,6148.3,0.6883,214.0,0.1669,4.8327,0
41856,NETWORK,5211.5,5.5492,179.0,0.245,4.943,0
41857,NETWORK,5929.0,0.6548,197.0,0.2131,5.4928,0
41858,NETWORK,5813.3,8.6553,221.0,0.1413,4.4606,0
41859,NETWORK,5044.4,6.2334,182.0,0.2048,4.905,0
41860,NETWORK,6176.4,0.5801,202.0,0.3732,4.8525,0
41861,NETWORK,5381.2,3.5401,207.0,0.2311,3.7864,0
41862,NETWORK,5816.1,3.0204,198.0,0.412,3.5751,0
41863,NETWORK,5639.3,3.1752,170.0,0.2276,4.516,0
41864,NETWORK,6647.0,5.226,193.0,0.1944,4.6348,0
41865,NETWORK,5660.3,3.5164,203.0,0.231,4.7841,0
41866,NETWORK,5185.5,0.486,202.0,0.1828,5.2453,0
41867,NETWORK,6238.9,1.6322,171.0,0.1916,4.1451,0
41868,NETWORK,6212.5,3.2419,186.0,0.351,5.4981,0
41869,NETWORK,6514.1,2.8451,218.0,0.2911,3.8123,0
41870,NETWORK,6112.8,2.7995,218.0,0.207,3.8001,0
41871,NETWORK,6095.8,4.7967,189.0,0.3148,3.609,0
41872,NETWORK,4741.9,0.3671,214.0,0.3897,3.9106,0
41873,NETWORK,5009.8,0.7901,197.0,0.2976,5.4413,0
41874,NETWORK,6112.7,4.4338,195.0,0.2927,4.1979,0
41875,NETWORK,6622.5,1.5135,203.0,0.3814,4.4912,0
41876,NETWORK,6199.4,7.5265,201.0,0.3783,4.6505,0
41877,NETWORK,5680.4,5.6569,195.0,0.3694,5.0092,0
41878,NETWORK,6259.7,2.7758,219.0,0.284,3.6305,0
41879,NETWORK,6079.7,8.2898,244.0,0.3661,4.1197,0
41880,NETWORK,6212.6,2.1952,210.0,0.271,4.6996,0
41881,NETWORK,6162.0,1.7293,202.0,0.3958,4.9633,0
41882,NETWORK,6244.4,5.3311,206.0,0.3774,4.2299,0
41883,NETWORK,6303.9,5.7773,161.0,0.1176,4.6297,0
41884,NETWORK,6012.1,4.4537,204.0,0.4268,4.5592,0
41885,NETWORK,6515.0,5.9299,203.0,0.1545,4.1215,0
41886,NETWORK,5429.8,6.2198,200.0,0.3071,5.4915,0
41887,NETWORK,6195.8,4.107,205.0,0.2888,5.3932,0
41888,NETWORK,6037.9,6.2095,215.0,0.41,4.9664,0
41889,NETWORK,6413.2,2.2898,213.0,0.2387,5.1751,0
41890,NETWORK,5947.9,3.3056,157.0,0.1297,3.6396,0
41891,NETWORK,5261.3,3.7344,217.0,0.3624,4.6569,0
41892,NETWORK,6560.1,6.1787,209.0,0.3848,3.8163,0
41893,NETWORK,5969.4,1.6188,196.0,0.2877,3.7178,0
41894,NETWORK,5641.3,0.7592,208.0,0.3154,5.1123,0
41895,NETWORK,6062.9,1.4121,220.0,0.3571,3.8264,0
41896,NETWORK,6845.6,1.6565,200.0,0.2825,5.0437,0
41897,NETWORK,6872.4,8.972,206.0,0.3836,3.9295,0
41898,NETWORK,5273.6,7.2486,188.0,0.4087,5.0096,0
41899,NETWORK,6066.4,2.2301,212.0,0.1621,3.998,0
41900,NETWORK,5862.4,8.4747,217.0,0.2261,5.1206,0
41901,NETWORK,6690.0,6.2543,172.0,0.1567,3.8232,0
41902,NETWORK,6739.8,3.0363,197.0,0.3239,4.4679,0
41903,NETWORK,5856.3,4.8258,195.0,0.3499,5.4272,0
41904,NETWORK,5418.7,6.6274,216.0,0.1916,3.7431,0
41905,NETWORK,6263.7,2.0673,219.0,0.4161,5.0772,0
41906,NETWORK,5457.7,1.8111,181.0,0.3777,4.7926,0
41907,NETWORK,6334.5,5.1262,197.0,0.2577,4.9246,0
41908,NETWORK,5495.4,2.1959,207.0,0.4089,4.2385,0
41909,NETWORK,4925.2,5.3525,204.0,0.259,4.7709,0
41910,NETWORK,6068.6,8.6572,188.0,0.3671,5.3455,0
41911,NETWORK,7238.9,10.666,206.0,0.3371,4.6301,0
41912,NETWORK,6538.6,4.175,199.0,0.2836,5.474,0
41913,NETWORK,6115.0,5.8426,197.0,0.3748,5.2844,0
41914,NETWORK,6257.2,7.5,185.0,0.1609,5.221,0
41915,NETWORK,6278.3,1.8496,215.0,0.2072,4.7761,0
41916,NETWORK,6396.4,4.4765,187.0,0.3554,4.8188,0
41917,NETWORK,6317.2,8.6469,203.0,0.2368,3.897,0
41918,NETWORK,7012.3,4.2956,200.0,0.1611,4.597,0
41919,NETWORK,7445.4,6.7943,182.0,0.3272,3.5354,0
41920,NETWORK,6063.8,3.5813,190.0,0.1516,3.509,0
41921,NETWORK,6962.3,9.0672,189.0,0.3136,4.3398,0
41922,NETWORK,5981.1,2.8665,240.0,0.1614,3.7883,0
41923,NETWORK,6377.2,1.2541,183.0,0.2136,3.6728,0
41924,NETWORK,5787.5,1.2803,214.0,0.2879,3.6632,0
41925,NETWORK,6071.5,3.5336,211.0,0.2567,4.8779,0
41926,NETWORK,6086.0,5.092,191.0,0.3201,3.9721,0
41927,NETWORK,6404.9,3.6819,203.0,0.3925,3.643,0
41928,NETWORK,7437.3,5.9591,201.0,0.2181,5.2036,0
41929,NETWORK,6171.8,5.2514,223.0,0.3904,3.9435,0
41930,NETWORK,6747.8,1.6221,197.0,0.4001,4.285,0
41931,NETWORK,5783.4,4.6705,196.0,0.3611,4.7732,0
