step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
36297,SENSOR,4.3928,113.79,72.94,2402.5,36.552659,1
36298,SENSOR,4.5702,112.71,77.61,2361.8,36.554399,1
36299,SENSOR,4.5318,111.07,71.08,2414.1,36.555717,1
36300,SENSOR,4.423,111.42,73.06,2358.0,36.557114,1
36301,SENSOR,4.4101,114.0,79.78,2248.4,36.559079,1
36302,SENSOR,4.5382,110.68,68.21,2324.8,36.560462,1
36303,SENSOR,4.5354,111.04,70.15,2357.9,36.562978,1
36304,SENSOR,4.5595,110.54,78.75,2339.1,36.5644,1
36305,SENSOR,4.5672,115.17,70.71,2331.4,36.565868,1
36306,SENSOR,4.3948,113.77,74.87,2339.4,36.567816,1
36307,SENSOR,4.507,113.14,71.85,2296.0,36.569204,1
36308,SENSOR,4.4336,109.21,74.8,2369.4,36.570609,1
36309,SENSOR,4.8278,110.31,73.8,2389.5,36.572953,1
36310,SENSOR,4.5427,113.02,69.74,2355.9,36.574502,1
36311,SENSOR,4.4269,113.39,77.33,2307.8,36.576098,1
36312,SENSOR,4.4656,107.57,73.44,2339.6,36.579367,1
36313,SENSOR,4.4981,108.14,78.2,2400.1,36.582051,1
36314,SENSOR,4.3987,114.86,69.06,2369.9,36.58378,1
36315,SENSOR,4.4381,114.63,78.27,2313.3,36.585723,1
36316,SENSOR,4.4634,110.54,76.03,2377.4,36.587029,1
36317,SENSOR,4.4655,110.92,69.07,2395.5,36.589682,1
36318,SENSOR,4.6946,112.71,80.62,2362.4,36.592254,1
36319,SENSOR,4.4494,113.14,75.21,2426.8,36.593637,1
36320,SENSOR,4.45,110.01,69.86,2327.8,36.595005,1
36321,SENSOR,4.5209,115.65,72.93,2397.6,36.596644,1
36322,SENSOR,4.4506,113.18,72.33,2331.8,36.598867,1
36323,SENSOR,4.4685,110.3,74.09,2405.6,36.601276,1
36324,SENSOR,4.6271,112.2,70.86,2357.4,36.60268,1
36325,SENSOR,4.5662,110.52,76.39,2339.3,36.604245,1
36326,SENSOR,4.4492,112.47,78.72,2356.0,36.605545,1
36327,SENSOR,4.6594,111.68,72.45,2312.6,36.608082,1
36328,SENSOR,4.4664,107.83,75.05,2390.0,36.609481,1
36329,SENSOR,4.3932,111.58,73.94,2294.1,36.610941,1
36330,SENSOR,4.5682,113.37,70.49,2387.2,36.612247,1
36331,SENSOR,4.4262,110.15,77.31,2341.6,36.61382,1
36332,SENSOR,4.412,109.3,75.33,2351.5,36.615202,1
36333,SENSOR,4.4324,107.13,74.05,2384.3,36.616768,1
36334,SENSOR,4.4365,112.18,75.18,2399.9,36.618561,1
36335,SENSOR,4.4051,113.74,72.6,2331.4,36.62002,1
36336,SENSOR,4.3998,110.97,70.05,2289.6,36.62157,1
36337,SENSOR,4.4991,111.83,76.74,2431.1,36.622918,1
36338,SENSOR,4.4512,109.09,75.45,2359.9,36.625635,1
36339,SENSOR,4.3976,113.41,78.58,2381.9,36.627139,1
36340,SENSOR,4.5291,108.84,78.72,2343.5,36.629398,1
36341,SENSOR,4.4002,113.1,77.61,2345.3,36.630938,1
36342,SENSOR,4.5594,110.79,70.37,2364.2,36.632597,1
36343,SENSOR,4.6016,109.25,76.01,2373.4,36.634051,1
36344,SENSOR,4.4074,110.75,70.25,2418.3,36.63584,1
36345,SENSOR,4.4181,111.83,72.51,2427.8,36.637458,1
36346,SENSOR,4.516,112.29,72.64,2336.4,36.63918,1
36347,SENSOR,4.4614,113.18,75.05,2363.2,36.640705,1
36348,SENSOR,4.5696,111.86,72.76,2405.0,36.642227,1
36349,SENSOR,4.5207,111.3,70.67,2335.1,36.643545,1
36350,SENSOR,4.5982,108.92,72.4,2261.1,36.6452,1
36351,SENSOR,4.4382,111.38,69.17,2381.1,36.646771,1
36352,SENSOR,4.4101,113.59,71.86,2316.4,36.649096,1
36353,SENSOR,4.4579,113.73,76.91,2310.5,36.650501,1
36354,SENSOR,4.4484,114.78,71.63,2355.7,36.653228,1
36355,SENSOR,4.4544,113.32,70.51,2433.4,36.654986,1
36356,SENSOR,4.4322,112.43,74.27,2302.1,36.656349,1
36357,SENSOR,4.4506,109.69,74.7,2355.8,36.658167,1
36358,SENSOR,4.4142,115.14,73.28,2292.6,36.660358,1
36359,SENSOR,4.4028,111.27,73.9,2425.7,36.662213,1
36360,SENSOR,4.4168,111.96,75.25,2321.7,36.663572,1
36361,SENSOR,4.4978,112.0,70.16,2332.9,36.664925,1
36362,SENSOR,4.4966,110.67,76.75,2361.5,36.666974,1
36363,SENSOR,4.5324,113.76,76.49,2409.3,36.668351,1
36364,SENSOR,4.521,111.56,77.09,2327.5,36.671808,1
36365,SENSOR,4.431,113.54,71.48,2295.3,36.673354,1
36366,SENSOR,4.4822,111.71,69.26,2340.2,36.674796,1
36367,SENSOR,4.5626,115.86,73.66,2403.7,36.67638,1
36368,SENSOR,4.4373,111.49,71.03,2321.7,36.678417,1
36369,SENSOR,4.4909,114.08,67.93,2405.9,36.68139,1
36370,SENSOR,4.444,114.68,72.63,2355.6,36.682809,1
36371,SENSOR,4.495,110.74,69.81,2378.3,36.685802,1
36372,SENSOR,4.4059,111.48,76.18,2340.2,36.687484,1
36373,SENSOR,4.5191,110.55,73.47,2375.2,36.688943,1
36374,SENSOR,4.6091,112.15,68.87,2341.6,36.6905,1
36375,SENSOR,4.4892,112.06,68.05,2345.8,36.692269,1
36376,SENSOR,4.41,113.99,75.28,2284.1,36.69362,1
36377,SENSOR,4.4675,105.86,71.27,2277.8,36.695128,1
36378,SENSOR,4.5523,111.23,71.38,2381.8,36.69674,1
36379,SENSOR,4.4676,111.17,70.89,2370.7,36.698399,1
36380,SENSOR,4.4472,117.18,71.68,2279.4,36.700403,1
36381,SENSOR,4.5319,111.6,74.58,2401.0,36.701909,1
36382,SENSOR,4.4157,113.37,74.69,2349.0,36.703555,1
36383,SENSOR,4.4973,110.56,73.0,2380.9,36.704895,1
36384,SENSOR,4.4147,109.48,69.4,2335.6,36.706874,1
36385,SENSOR,4.4223,110.14,77.18,2327.7,36.708266,1
36386,SENSOR,4.5921,112.54,73.37,2399.9,36.710667,1
36387,SENSOR,4.4297,112.62,73.07,2314.6,36.71225,1
36388,SENSOR,4.4449,111.75,77.62,2340.1,36.713863,1
36389,SENSOR,4.5629,111.54,69.31,2367.9,36.715303,1
36390,SENSOR,4.6356,117.64,69.75,2405.8,36.716983,1
36391,SENSOR,4.5572,113.91,73.49,2270.1,36.718644,1
36392,SENSOR,4.4248,113.1,73.62,2414.6,36.721108,1
36393,SENSOR,4.4033,112.67,72.57,2401.0,36.722874,1
36394,SENSOR,4.5094,112.08,74.94,2370.2,36.724503,1
36395,SENSOR,4.5976,109.05,72.86,2316.6,36.726178,1
36396,SENSOR,4.4555,107.35,78.75,2402.0,36.727684,1
36397,SENSOR,4.4197,113.54,73.83,2404.7,36.729013,1
36398,SENSOR,4.407,109.87,76.09,2281.5,36.730602,1
36399,SENSOR,4.4376,113.77,73.2,2351.2,36.73246,1
36400,SENSOR,4.5063,114.06,68.56,2352.9,36.734511,1
36401,SENSOR,4.5088,112.17,66.78,2348.9,36.736046,1
36402,SENSOR,4.6187,114.97,72.96,2329.3,36.738295,1
36403,SENSOR,4.4312,113.2,75.12,2275.9,36.739952,1
36404,SENSOR,4.4335,113.33,71.12,2398.5,36.741848,1
36405,SENSOR,4.5104,109.99,74.14,2432.1,36.743561,1
36406,SENSOR,4.4454,109.92,79.38,2337.9,36.745026,1
36407,SENSOR,4.4612,108.92,79.97,2361.5,36.746471,1
36408,SENSOR,4.4704,116.08,75.73,2340.5,36.748501,1
36409,SENSOR,4.4216,112.05,74.37,2385.9,36.749827,1
36410,SENSOR,4.4131,110.11,79.44,2310.3,36.751147,1
36411,SENSOR,4.4034,113.51,72.76,2291.6,36.753142,1
36412,SENSOR,4.9445,110.58,77.13,2403.5,36.755175,1
36413,SENSOR,4.4962,111.48,84.08,2377.6,36.756781,1
36414,SENSOR,4.4499,110.66,70.98,2339.4,36.758196,1
36415,SENSOR,4.5338,112.91,76.31,2297.0,36.760258,1
36416,SENSOR,4.4084,110.91,81.25,2301.6,36.761764,1
36417,SENSOR,4.4699,109.66,79.28,2389.9,36.764467,1
36418,SENSOR,4.4155,110.74,73.81,2309.0,36.767644,1
36419,SENSOR,4.5219,113.86,76.18,2392.0,36.768994,1
36420,SENSOR,4.4229,110.33,74.19,2335.5,36.770583,1
36421,SENSOR,4.4257,110.53,77.26,2331.3,36.771912,1
36422,SENSOR,4.5117,111.41,77.61,2389.6,36.774054,1
36423,SENSOR,4.4069,110.56,75.34,2276.6,36.77563,1
36424,SENSOR,4.5694,112.02,70.7,2317.6,36.776944,1
36425,SENSOR,4.431,114.63,75.67,2340.0,36.778833,1
36426,SENSOR,4.4794,113.66,75.54,2414.0,36.780178,1
36427,SENSOR,4.5851,108.29,74.45,2332.9,36.781818,1
36428,SENSOR,4.4343,114.46,67.5,2258.2,36.783164,1
36429,SENSOR,4.6499,109.96,70.89,2420.9,36.78449,1
36430,SENSOR,4.4142,112.26,72.62,2307.6,36.785973,1
36431,SENSOR,4.6395,113.57,74.24,2351.9,36.787425,1
36432,SENSOR,4.4594,113.76,74.17,2366.9,36.790059,1
36433,SENSOR,4.4447,108.76,68.15,2365.3,36.79212,1
36434,SENSOR,4.4253,111.31,73.64,2358.3,36.793517,1
36435,SENSOR,4.4428,108.43,74.56,2426.3,36.795006,1
36436,SENSOR,4.4067,113.07,77.7,2382.1,36.797049,1
36437,SENSOR,4.4334,111.77,69.54,2337.3,36.798419,1
36438,SENSOR,4.4327,111.3,74.18,2355.1,36.799922,1
36439,SENSOR,4.4462,111.61,71.09,2358.3,36.80173,1
36440,SENSOR,4.417,112.4,73.21,2354.6,36.803757,1
36441,SENSOR,4.4164,113.47,67.34,2305.5,36.805436,1
36442,SENSOR,4.4074,109.44,75.82,2345.5,36.806844,1
36443,SENSOR,4.6301,110.68,70.85,2347.9,36.808775,1
36444,SENSOR,4.4273,113.15,71.56,2243.0,36.810278,1
36445,SENSOR,4.5135,112.65,74.2,2364.2,36.81353,1
36446,SENSOR,4.499,112.84,75.1,2325.0,36.816477,1
36447,SENSOR,4.4644,117.49,71.53,2367.9,36.818297,1
36448,SENSOR,4.4694,113.41,73.16,2321.6,36.820398,1
36449,SENSOR,4.786,113.95,67.97,2379.9,36.821896,1
36450,SENSOR,4.4507,114.55,76.66,2364.9,36.823237,1
36451,SENSOR,4.4812,112.39,71.66,2446.0,36.824589,1
36452,SENSOR,4.5628,109.24,73.55,2262.2,36.826101,1
36453,SENSOR,4.4983,113.78,70.31,2403.7,36.827691,1
36454,SENSOR,4.4275,107.24,78.28,2458.9,36.830165,1
36455,SENSOR,4.5042,105.56,73.46,2322.0,36.832091,1
36456,SENSOR,4.4262,106.96,75.06,2316.2,36.834346,1
36457,SENSOR,4.4202,112.61,73.95,2333.8,36.835755,1
36458,SENSOR,4.425,111.3,76.39,2360.6,36.837463,1
36459,SENSOR,4.5555,113.78,70.92,2324.7,36.839069,1
36460,SENSOR,4.4557,107.63,71.99,2335.5,36.840777,1
36461,SENSOR,4.4364,111.89,73.55,2311.5,36.842655,1
36462,SENSOR,4.5604,114.22,77.63,2374.2,36.844432,1
36463,SENSOR,4.8655,108.46,71.56,2246.4,36.845755,1
36464,SENSOR,4.4337,111.11,71.79,2430.3,36.847113,1
36465,SENSOR,4.4552,111.58,73.79,2377.6,36.848501,1
36466,SENSOR,4.5409,111.23,77.11,2354.2,36.849878,1
36467,SENSOR,4.4294,111.8,77.55,2352.1,36.851307,1
36468,SENSOR,4.4247,113.28,76.23,2259.3,36.853517,1
36469,SENSOR,4.5548,113.64,66.02,2386.8,36.854844,1
36470,SENSOR,4.541,114.2,72.56,2379.9,36.856895,1
36471,SENSOR,4.6882,110.49,71.77,2387.4,36.85824,1
36472,SENSOR,4.6678,111.07,68.65,2327.6,36.86005,1
36473,SENSOR,4.4082,113.05,73.19,2307.4,36.861767,1
36474,SENSOR,4.4618,115.08,72.53,2361.4,36.863464,1
36475,SENSOR,4.416,108.34,73.26,2406.5,36.864956,1
36476,SENSOR,4.478,111.45,74.31,2320.9,36.866569,1
36477,SENSOR,4.4141,112.4,74.38,2325.1,36.869189,1
36478,SENSOR,4.5444,113.49,75.13,2239.7,36.870597,1
36479,SENSOR,4.4625,113.16,77.65,2384.3,36.87227,1
36480,SENSOR,4.5512,112.57,78.43,2343.5,36.874021,1
36481,SENSOR,4.5344,112.18,72.48,2297.8,36.875401,1
36482,SENSOR,4.5191,112.35,73.95,2257.8,36.876804,1
36483,SENSOR,4.4464,116.02,76.82,2330.3,36.878142,1
36484,SENSOR,4.5343,110.9,73.54,2324.7,36.879864,1
36485,SENSOR,4.6331,111.76,73.65,2442.4,36.881512,1
36486,SENSOR,4.4675,116.8,76.12,2359.9,36.883307,1
36487,SENSOR,4.6432,114.07,74.24,2313.5,36.884867,1
36488,SENSOR,4.466,111.32,73.27,2387.8,36.886609,1
36489,SENSOR,4.4387,113.02,70.0,2360.1,36.888622,1
36490,SENSOR,4.5313,112.75,74.43,2348.8,36.890448,1
36491,SENSOR,4.4943,110.18,78.69,2295.8,36.892105,1
36492,SENSOR,4.5629,106.48,72.48,2410.3,36.894829,1
36493,SENSOR,4.4982,113.79,69.69,2350.1,36.896257,1
36494,SENSOR,4.4486,112.5,72.11,2325.7,36.897915,1
36495,SENSOR,4.5136,111.86,66.79,2406.1,36.899312,1
36496,SENSOR,4.4127,111.82,69.75,2340.7,36.900654,1
36497,SENSOR,4.5396,113.56,76.21,2329.5,36.902098,1
36498,SENSOR,4.4184,111.77,78.8,2332.6,36.903736,1
36499,SENSOR,4.4462,113.63,72.39,2306.3,36.905147,1
36500,SENSOR,4.434,109.88,78.99,2373.3,36.906529,1
36501,SENSOR,4.4202,116.86,68.79,2374.7,36.908283,1
36502,SENSOR,4.5882,109.71,78.95,2406.2,36.909646,1
36503,SENSOR,4.412,114.83,81.15,2346.6,36.911114,1
36504,SENSOR,4.4601,108.54,72.84,2451.1,36.913172,1
36505,SENSOR,4.721,112.72,74.43,2318.5,36.91466,1
36506,SENSOR,4.4396,112.51,73.3,2278.0,36.916548,1
36507,SENSOR,4.4351,113.43,73.88,2395.6,36.917891,1
36508,SENSOR,4.4285,110.59,72.5,2309.8,36.920036,1
36509,SENSOR,4.43,112.3,72.6,2385.6,36.921397,1
36510,SENSOR,4.4634,112.34,75.41,2258.2,36.923318,1
36511,SENSOR,4.4564,111.91,72.99,2374.0,36.925117,1
36512,SENSOR,4.4918,113.73,75.32,2326.2,36.926446,1
36513,SENSOR,5.0377,109.91,71.85,2380.4,36.927818,1
36514,SENSOR,4.5713,111.44,67.72,2334.0,36.929601,1
36515,SENSOR,4.4141,109.96,75.22,2352.6,36.932465,1
36516,SENSOR,4.4247,109.32,73.59,2361.5,36.935192,1
36517,SENSOR,4.4267,111.71,76.88,2406.0,36.937052,1
36518,SENSOR,4.4444,112.87,76.16,2411.0,36.939142,1
36519,SENSOR,4.4212,112.28,72.77,2277.5,36.940948,1
36520,SENSOR,4.4141,108.83,77.47,2327.5,36.943258,1
36521,SENSOR,4.4579,116.82,71.39,2345.7,36.94507,1
36522,SENSOR,4.4532,113.14,74.11,2365.0,36.946858,1
36523,SENSOR,4.4971,107.89,73.58,2398.5,36.948355,1
36524,SENSOR,4.454,111.28,75.73,2372.2,36.95001,1
36525,SENSOR,4.4993,111.29,70.58,2375.2,36.951546,1
36526,SENSOR,4.4136,112.17,73.23,2276.6,36.953116,1
36527,SENSOR,4.461,109.31,68.9,2249.1,36.954908,1
36528,SENSOR,4.5652,114.96,77.34,2319.2,36.956448,1
36529,SENSOR,4.4258,114.74,75.09,2403.8,36.958077,1
36530,SENSOR,4.4952,110.19,73.06,2351.1,36.959389,1
36531,SENSOR,4.6002,112.6,73.25,2416.2,36.960823,1
36532,SENSOR,4.469,112.06,68.98,2325.8,36.962466,1
36533,SENSOR,4.5445,116.8,76.84,2396.3,36.963836,1
36534,SENSOR,4.5961,114.04,69.12,2304.7,36.966728,1
36535,SENSOR,4.421,112.47,73.81,2296.0,36.968226,1
36536,SENSOR,4.4766,112.99,73.54,2295.6,36.970076,1
36537,SENSOR,4.6069,111.66,77.78,2292.5,36.972256,1
36538,SENSOR,4.433,111.04,67.36,2350.7,36.974196,1
36539,SENSOR,4.5002,109.11,71.33,2294.2,36.975714,1
36540,SENSOR,4.4988,114.81,79.06,2314.0,36.977587,1
36541,SENSOR,4.5607,113.85,74.98,2284.7,36.979923,1
36542,SENSOR,4.569,112.17,75.22,2417.6,36.98129,1
36543,SENSOR,4.4763,112.06,72.65,2368.9,36.983254,1
36544,SENSOR,4.537,111.97,76.35,2285.6,36.984711,1
36545,SENSOR,4.428,111.94,75.18,2328.9,36.986055,1
36546,SENSOR,4.4618,107.91,71.52,2367.8,36.987416,1
36547,SENSOR,4.4236,112.88,74.0,2318.3,36.99001,1
36548,SENSOR,4.4414,114.65,73.53,2342.9,36.991448,1
36549,SENSOR,4.4538,114.1,78.84,2367.4,36.993227,1
36550,SENSOR,4.6143,111.62,73.05,2357.8,36.995214,1
36551,SENSOR,4.4414,110.5,72.61,2308.4,36.997788,1
36552,SENSOR,4.651,112.48,75.47,2345.0,36.999409,1
36553,SENSOR,4.4327,115.06,71.95,2412.6,37.001073,1
36554,SENSOR,4.6123,113.44,74.48,2445.9,37.002529,1
36555,SENSOR,4.422,112.72,74.96,2388.6,37.003905,1
36556,SENSOR,4.6046,110.5,72.78,2324.3,37.005334,1
36557,SENSOR,4.7574,111.74,73.89,2325.1,37.006938,1
36558,SENSOR,4.5072,113.9,76.99,2414.3,37.008338,1
36559,SENSOR,4.5109,112.49,73.72,2337.0,37.009828,1
36560,SENSOR,4.4423,108.59,73.23,2337.4,37.011902,1
36561,SENSOR,4.4936,108.61,75.88,2361.5,37.013698,1
36562,SENSOR,4.4681,109.77,72.59,2376.8,37.015402,1
36563,SENSOR,4.6253,109.1,72.93,2316.7,37.016973,1
36564,SENSOR,4.5155,111.46,68.24,2379.4,37.018388,1
36565,SENSOR,4.4391,113.11,72.25,2242.1,37.019854,1
36566,SENSOR,4.5131,112.16,71.24,2394.8,37.02184,1
36567,SENSOR,4.4812,112.51,75.53,2424.1,37.02384,1
36568,SENSOR,4.5347,112.59,79.59,2282.7,37.025175,1
36569,SENSOR,4.4606,113.36,72.57,2343.9,37.027037,1
36570,SENSOR,4.4463,111.92,76.17,2280.7,37.028508,1
36571,SENSOR,4.5435,111.74,77.01,2401.4,37.029914,1
36572,SENSOR,4.4632,111.3,71.95,2421.7,37.031428,1
36573,SENSOR,4.4624,112.03,69.7,2324.3,37.033084,1
36574,SENSOR,4.4757,112.79,77.02,2338.9,37.034881,1
36575,SENSOR,4.4829,112.46,73.14,2399.2,37.036222,1
36576,SENSOR,4.4529,112.83,72.67,2340.0,37.038215,1
36577,SENSOR,4.5421,112.95,75.46,2416.5,37.039861,1
36578,SENSOR,4.478,111.57,74.48,2303.7,37.042401,1
36579,SENSOR,4.8785,114.07,75.66,2294.6,37.045339,1
36580,SENSOR,4.5446,109.02,71.96,2459.0,37.046805,1
36581,SENSOR,4.6581,110.61,73.23,2374.7,37.049355,1
36582,SENSOR,4.6322,111.97,72.28,2330.3,37.051743,1
36583,SENSOR,4.6683,111.44,71.66,2358.0,37.054477,1
36584,SENSOR,4.428,115.16,70.73,2372.3,37.056112,1
36585,SENSOR,4.9413,114.14,77.04,2431.6,37.058252,1
36586,SENSOR,4.7461,113.21,72.85,2298.4,37.060308,1
36587,SENSOR,4.4316,113.97,70.89,2405.3,37.061875,1
36588,SENSOR,4.4295,112.15,73.43,2338.6,37.063413,1
36589,SENSOR,4.4461,111.29,80.24,2344.5,37.065139,1
36590,SENSOR,4.6074,109.59,73.88,2312.8,37.066563,1
36591,SENSOR,4.4433,111.97,69.78,2267.0,37.069217,1
36592,SENSOR,4.8131,114.33,70.3,2373.6,37.070641,1
36593,SENSOR,4.4263,111.82,73.57,2359.3,37.073034,1
36594,SENSOR,4.5236,111.2,75.41,2462.1,37.075835,1
36595,SENSOR,4.5247,116.34,69.13,2223.1,37.077964,1
36596,SENSOR,4.6242,113.63,75.81,2353.8,37.079643,1
36597,SENSOR,4.4792,111.14,70.26,2346.3,37.081595,1
36598,SENSOR,4.6461,108.63,72.79,2293.6,37.08292,1
36599,SENSOR,4.617,112.7,75.61,2438.7,37.084412,1
36600,SENSOR,4.5572,113.65,73.06,2373.7,37.086778,1
36601,SENSOR,4.4724,112.41,75.68,2331.3,37.088148,1
36602,SENSOR,4.4796,113.44,73.83,2387.8,37.089598,1
36603,SENSOR,4.5272,115.53,73.62,2349.1,37.091338,1
36604,SENSOR,4.4285,113.3,73.48,2318.6,37.092783,1
36605,SENSOR,4.4997,113.61,69.65,2364.3,37.095195,1
36606,SENSOR,4.5024,113.93,73.8,2412.3,37.096848,1
36607,SENSOR,4.573,115.42,74.99,2335.1,37.098422,1
36608,SENSOR,4.4565,109.21,76.2,2348.4,37.099948,1
36609,SENSOR,4.5295,115.97,74.11,2360.1,37.101631,1
36610,SENSOR,4.8622,109.0,76.69,2339.5,37.104177,1
36611,SENSOR,4.4764,115.07,70.64,2326.1,37.105825,1
36612,SENSOR,4.4525,112.43,82.3,2415.8,37.10739,1
36613,SENSOR,4.4243,113.9,74.05,2448.9,37.109869,1
36614,SENSOR,4.5171,113.85,74.95,2400.0,37.111244,1
36615,SENSOR,4.4278,111.56,73.67,2232.2,37.112931,1
36616,SENSOR,4.4655,111.83,75.01,2332.4,37.11494,1
36617,SENSOR,4.5188,114.46,74.75,2343.5,37.116397,1
36618,SENSOR,4.6015,111.84,73.24,2398.6,37.118427,1
36619,SENSOR,4.8473,108.18,82.63,2210.8,37.120213,1
36620,SENSOR,4.5024,112.95,71.54,2370.3,37.121602,1
36621,SENSOR,4.5839,114.37,73.66,2333.9,37.12302,1
36622,SENSOR,4.4664,110.36,73.3,2327.8,37.124924,1
36623,SENSOR,4.4882,112.79,69.62,2264.9,37.126802,1
36624,SENSOR,4.5589,114.04,74.42,2382.3,37.128185,1
36625,SENSOR,4.5235,109.0,75.22,2433.4,37.130135,1
36626,SENSOR,4.6293,115.65,79.13,2259.3,37.132232,1
36627,SENSOR,4.4337,114.09,74.42,2348.0,37.133669,1
36628,SENSOR,4.4327,113.66,72.4,2272.0,37.135107,1
36629,SENSOR,4.511,112.47,71.08,2308.9,37.137405,1
36630,SENSOR,4.7468,113.83,76.18,2287.1,37.138962,1
36631,SENSOR,4.4331,110.76,77.13,2325.4,37.140356,1
36632,SENSOR,4.5125,113.63,74.47,2338.0,37.141721,1
36633,SENSOR,4.4632,114.63,68.97,2360.4,37.143383,1
36634,SENSOR,4.4442,111.29,78.59,2320.6,37.144835,1
36635,SENSOR,4.4534,108.09,77.53,2430.1,37.146996,1
36636,SENSOR,4.755,112.29,72.33,2324.4,37.148824,1
36637,SENSOR,4.4873,110.86,73.07,2374.1,37.150437,1
36638,SENSOR,4.4697,113.63,76.4,2352.3,37.151778,1
36639,SENSOR,4.4495,110.43,74.65,2297.8,37.15374,1
36640,SENSOR,4.9115,114.81,74.39,2323.7,37.155143,1
36641,SENSOR,4.4525,110.89,78.14,2322.4,37.157146,1
36642,SENSOR,4.5019,110.69,78.25,2301.0,37.158522,1
36643,SENSOR,4.4703,112.45,73.83,2352.9,37.161101,1
36644,SENSOR,4.4343,113.45,73.22,2269.8,37.162422,1
36645,SENSOR,4.5744,116.56,68.18,2306.5,37.163809,1
36646,SENSOR,4.4377,112.24,71.34,2288.0,37.166252,1
36647,SENSOR,4.4454,111.79,74.91,2407.5,37.170434,1
36648,SENSOR,4.7979,114.13,69.28,2339.3,37.17184,1
36649,SENSOR,4.4713,111.25,80.13,2360.1,37.173632,1
36650,SENSOR,4.4724,112.76,70.25,2326.1,37.175122,1
36651,SENSOR,4.4664,111.74,71.61,2331.2,37.177257,1
36652,SENSOR,4.6865,109.68,79.34,2369.2,37.178592,1
36653,SENSOR,4.4333,111.27,78.74,2336.1,37.180931,1
36654,SENSOR,4.55,113.25,76.67,2359.6,37.182281,1
36655,SENSOR,4.6602,111.36,75.95,2297.0,37.184013,1
36656,SENSOR,4.4991,112.34,70.81,2337.3,37.18572,1
36657,SENSOR,4.5423,112.13,73.89,2353.2,37.188243,1
36658,SENSOR,4.4424,110.36,72.19,2276.3,37.190248,1
36659,SENSOR,4.4589,112.47,68.34,2332.2,37.191994,1
36660,SENSOR,4.4564,110.86,75.02,2301.4,37.194994,1
36661,SENSOR,4.5741,111.65,73.54,2397.5,37.196788,1
36662,SENSOR,4.5029,112.29,70.58,2366.7,37.198161,1
36663,SENSOR,4.6057,109.44,74.56,2318.8,37.200226,1
36664,SENSOR,4.6658,111.49,72.97,2404.8,37.202257,1
36665,SENSOR,4.7552,111.09,71.39,2395.7,37.203577,1
36666,SENSOR,4.4813,112.23,72.85,2403.5,37.205073,1
36667,SENSOR,4.5099,114.74,71.35,2420.2,37.206492,1
36668,SENSOR,4.4581,109.72,74.24,2361.6,37.208477,1
36669,SENSOR,4.5545,112.6,76.71,2340.6,37.211192,1
36670,SENSOR,4.7386,112.43,77.03,2378.6,37.212662,1
36671,SENSOR,4.4879,110.45,73.48,2385.4,37.214276,1
36672,SENSOR,4.5227,110.78,73.45,2327.5,37.215971,1
36673,SENSOR,4.4603,113.68,67.13,2295.0,37.217334,1
36674,SENSOR,4.6187,111.91,76.72,2237.9,37.218689,1
36675,SENSOR,4.5839,112.91,65.78,2389.0,37.220717,1
36676,SENSOR,4.4316,114.27,73.13,2326.4,37.22395,1
36677,SENSOR,4.4475,114.73,74.6,2373.0,37.226088,1
36678,SENSOR,4.6504,113.13,75.9,2318.1,37.227643,1
36679,SENSOR,4.553,111.33,69.79,2314.9,37.229922,1
36680,SENSOR,4.5049,110.58,73.73,2430.2,37.232194,1
36681,SENSOR,4.6358,114.13,74.15,2340.4,37.23366,1
36682,SENSOR,4.4469,114.84,76.76,2380.0,37.235927,1
36683,SENSOR,4.5235,112.3,75.28,2388.4,37.237349,1
36684,SENSOR,4.5173,113.07,66.47,2427.3,37.238893,1
36685,SENSOR,4.5644,109.7,71.15,2291.6,37.241273,1
36686,SENSOR,4.579,109.25,71.98,2314.3,37.24275,1
36687,SENSOR,4.483,113.4,77.65,2340.0,37.244598,1
36688,SENSOR,4.435,112.94,74.79,2333.5,37.246446,1
36689,SENSOR,4.4927,111.85,74.21,2308.1,37.248513,1
36690,SENSOR,4.4373,111.11,74.46,2332.9,37.250554,1
36691,SENSOR,4.4808,113.66,75.48,2431.0,37.252358,1
36692,SENSOR,4.5088,112.03,71.84,2381.9,37.254158,1
36693,SENSOR,4.4503,111.0,71.41,2317.0,37.255766,1
36694,SENSOR,4.4696,110.04,72.66,2285.5,37.258084,1
36695,SENSOR,4.5124,113.59,70.2,2298.7,37.259791,1
36696,SENSOR,4.4377,110.11,76.59,2275.6,37.261561,1
36697,SENSOR,4.4353,112.93,75.0,2280.5,37.263055,1
36698,SENSOR,4.4415,110.23,74.05,2311.6,37.265119,1
36699,SENSOR,4.4364,114.08,75.68,2319.2,37.266531,1
36700,SENSOR,4.4547,114.63,71.3,2466.1,37.267949,1
36701,SENSOR,4.4346,113.49,71.38,2352.0,37.271068,1
36702,SENSOR,4.5215,111.6,77.28,2312.3,37.274627,1
36703,SENSOR,4.5714,111.96,74.61,2319.8,37.276108,1
36704,SENSOR,4.4343,109.4,68.84,2339.8,37.277873,1
36705,SENSOR,4.5034,113.03,65.71,2358.7,37.279264,1
36706,SENSOR,4.5092,110.36,75.83,2402.8,37.281866,1
36707,SENSOR,4.6053,112.48,76.02,2399.5,37.283654,1
