step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
44068,WEATHER,4.67,40.74,1003.77,14.59,15.56,0
44069,WEATHER,-0.1,38.22,1014.93,10.79,14.5,0
44070,WEATHER,7.43,37.4,1004.13,7.0,17.38,0
44071,WEATHER,3.9,53.81,1013.3,16.1,21.31,0
44072,WEATHER,4.78,56.06,1006.35,4.93,25.32,0
44073,WEATHER,-1.64,43.87,1004.94,3.92,14.87,0
44074,WEATHER,1.24,27.17,1014.37,7.46,11.67,0
44075,WEATHER,-3.95,49.86,1010.83,6.21,30.08,1
44076,WEATHER,3.32,51.22,1011.71,16.55,9.48,0
44077,WEATHER,3.75,52.84,1014.59,14.61,16.9,0
44078,WEATHER,4.46,36.06,1001.44,30.66,20.06,0
44079,WEATHER,-1.51,49.1,1010.55,16.33,18.79,0
44080,WEATHER,0.29,41.21,1010.16,5.37,19.4,0
44081,WEATHER,5.81,43.88,1008.3,5.84,19.2,0
44082,WEATHER,2.53,53.41,1008.03,24.72,29.66,0
44083,WEATHER,-2.82,59.01,1009.4,6.93,21.49,0
44084,WEATHER,7.39,73.3,1008.45,17.54,20.37,0
44085,WEATHER,6.05,49.49,1006.22,20.49,20.48,0
44086,WEATHER,2.51,57.83,1003.31,24.78,25.79,0
44087,WEATHER,0.95,48.88,1011.42,25.01,17.49,0
44088,WEATHER,-0.11,66.05,1011.15,3.27,18.14,0
44089,WEATHER,3.03,45.25,1010.91,3.45,24.74,1
44090,WEATHER,4.12,55.49,1008.42,20.39,29.45,1
44091,WEATHER,0.63,59.04,1010.62,10.44,23.35,0
44092,WEATHER,3.44,55.33,1006.96,35.09,20.21,0
44093,WEATHER,4.19,70.25,1008.42,24.83,21.22,0
44094,WEATHER,3.66,58.25,1008.45,24.61,21.49,0
44095,WEATHER,3.99,47.68,1005.39,15.2,15.25,0
44096,WEATHER,4.01,76.46,1009.05,6.43,17.06,0
44097,WEATHER,1.22,45.46,1009.1,19.21,19.73,1
44098,WEATHER,2.68,48.49,1008.97,19.8,17.19,0
44099,WEATHER,5.23,60.44,1002.63,20.0,24.28,0
44100,WEATHER,3.6,64.92,1005.34,24.14,11.65,1
44101,WEATHER,3.35,59.74,1002.6,15.2,23.91,0
44102,WEATHER,3.13,70.54,1010.89,9.84,19.02,0
44103,WEATHER,6.99,63.4,1011.47,31.75,16.06,0
44104,WEATHER,6.64,57.36,1006.43,9.89,23.92,0
44105,WEATHER,-0.67,55.45,1009.81,13.23,8.91,0
44106,WEATHER,4.67,53.9,1006.14,2.4,16.26,0
44107,WEATHER,4.87,44.43,1009.18,12.23,18.44,0
44108,WEATHER,4.26,65.94,1010.99,17.78,25.62,0
44109,WEATHER,4.08,62.32,1004.94,7.14,16.78,0
44110,WEATHER,2.99,70.1,1007.18,7.97,23.5,0
44111,WEATHER,6.01,61.45,1013.9,2.41,29.43,0
44112,WEATHER,4.58,69.39,1008.48,21.61,26.13,0
44113,WEATHER,8.12,64.23,1002.04,4.7,26.35,0
44114,WEATHER,6.38,69.06,1016.69,9.02,25.1,0
44115,WEATHER,9.64,56.47,1014.83,8.53,21.45,0
44116,WEATHER,11.53,68.38,1005.08,5.21,17.89,0
44117,WEATHER,5.48,65.02,1014.42,24.37,30.0,0
44118,WEATHER,5.6,57.98,1003.68,7.8,23.64,0
44119,WEATHER,8.69,73.16,1004.62,4.36,32.68,0
44120,WEATHER,3.09,59.83,1012.42,13.74,22.16,0
44121,WEATHER,10.74,59.32,1012.17,8.28,18.5,0
44122,WEATHER,3.27,69.96,1006.24,7.75,30.99,0
44123,WEATHER,9.03,68.74,1011.55,8.91,28.52,0
44124,WEATHER,1.75,67.44,1012.34,4.06,23.85,0
44125,WEATHER,7.99,68.75,1012.45,10.46,31.1,0
44126,WEATHER,7.79,59.17,1011.06,20.59,29.29,0
44127,WEATHER,12.61,66.63,1016.47,16.25,18.93,0
44128,WEATHER,5.18,68.67,1011.37,5.95,29.28,0
44129,WEATHER,9.3,73.97,1004.06,18.23,22.82,0
44130,WEATHER,4.72,59.04,1007.5,20.46,32.56,0
44131,WEATHER,2.34,81.2,1009.93,3.19,32.23,0
44132,WEATHER,5.57,58.33,1004.47,7.61,19.55,0
44133,WEATHER,11.57,78.05,1004.23,17.59,31.61,0
44134,WEATHER,7.0,62.38,1007.12,2.8,21.29,0
44135,WEATHER,8.01,61.46,1012.52,7.3,27.33,0
44136,WEATHER,7.67,59.72,1009.46,12.32,32.88,1
44137,WEATHER,11.3,70.53,1005.71,9.52,26.49,0
44138,WEATHER,9.63,63.49,1013.73,11.05,25.99,1
44139,WEATHER,8.06,84.04,1006.88,22.6,34.9,0
44140,WEATHER,9.92,62.83,1014.56,14.34,32.53,0
44141,WEATHER,10.29,79.04,1010.16,5.47,33.36,0
44142,WEATHER,9.88,66.28,1013.99,16.31,38.25,0
44143,WEATHER,9.89,54.22,1021.66,15.18,36.99,0
44144,WEATHER,9.72,63.54,1012.46,4.96,32.73,0
44145,WEATHER,9.73,71.33,1002.79,14.44,28.72,0
44146,WEATHER,13.37,80.12,1018.49,16.45,29.09,1
44147,WEATHER,7.45,80.14,1016.32,19.62,33.71,0
44148,WEATHER,13.04,61.16,1007.81,5.15,33.25,0
44149,WEATHER,11.36,82.44,1004.86,15.14,33.11,0
44150,WEATHER,17.04,79.31,1016.75,9.85,29.07,1
44151,WEATHER,13.68,74.69,1004.72,18.06,34.02,0
44152,WEATHER,12.47,77.67,1021.48,14.99,34.97,1
44153,WEATHER,7.37,82.18,1017.37,22.62,32.61,1
44154,WEATHER,11.18,77.59,1008.05,16.76,44.24,0
44155,WEATHER,7.37,68.61,1011.76,24.58,30.67,1
44156,WEATHER,11.08,79.42,1007.39,24.6,35.75,0
44157,WEATHER,17.52,82.25,1012.87,4.45,37.15,1
44158,WEATHER,11.81,71.23,1009.62,24.93,38.05,1
44159,WEATHER,15.3,71.36,1008.08,16.31,43.93,0
44160,WEATHER,13.87,96.64,1016.22,18.61,33.48,0
44161,WEATHER,15.27,78.17,1013.05,22.41,41.71,1
44162,WEATHER,14.34,66.99,1014.01,7.36,32.04,0
44163,WEATHER,14.0,72.1,1015.96,11.53,28.21,0
44164,WEATHER,14.29,81.87,1006.42,27.9,42.85,0
44165,WEATHER,15.92,79.02,1017.62,6.27,36.86,0
44166,WEATHER,12.19,85.02,1018.3,10.85,40.48,1
44167,WEATHER,17.12,73.74,1013.09,8.87,44.67,0
44168,WEATHER,12.01,80.32,1016.26,6.01,34.5,0
44169,WEATHER,11.6,89.73,1010.54,9.56,39.69,0
44170,WEATHER,22.28,70.01,1013.05,10.94,36.71,1
44171,WEATHER,11.87,72.39,1015.09,13.17,34.47,0
44172,WEATHER,17.0,74.62,1012.51,15.11,33.66,0
44173,WEATHER,18.15,83.59,1011.63,10.34,43.85,1
44174,WEATHER,16.83,66.94,1013.7,16.41,35.3,0
44175,WEATHER,16.92,69.21,1011.69,10.92,38.91,1
44176,WEATHER,15.98,89.81,1010.57,4.48,41.1,0
44177,WEATHER,22.0,84.44,1020.97,8.52,31.84,1
44178,WEATHER,20.94,84.31,1008.74,21.0,38.55,0
44179,WEATHER,15.14,73.69,1013.07,9.91,33.41,0
44180,WEATHER,21.15,88.29,1007.27,15.94,39.35,0
44181,WEATHER,18.78,69.81,1014.74,15.08,35.7,0
44182,WEATHER,15.52,79.52,1016.42,2.32,32.99,0
44183,WEATHER,15.69,80.54,1018.02,14.56,40.65,0
44184,WEATHER,22.63,72.56,1007.27,6.1,36.81,0
44185,WEATHER,17.77,83.75,1020.17,4.81,36.51,0
44186,WEATHER,22.39,70.06,1011.32,15.59,50.62,0
44187,WEATHER,24.73,81.79,1014.47,17.22,43.52,0
44188,WEATHER,19.41,85.33,1016.81,10.22,51.7,1
44189,WEATHER,13.42,74.5,1007.19,15.46,40.93,0
44190,WEATHER,20.41,82.1,1016.36,15.18,44.66,0
44191,WEATHER,15.63,88.89,1016.03,24.9,39.99,0
44192,WEATHER,24.08,75.19,1011.62,9.18,35.14,1
44193,WEATHER,18.13,75.58,1015.56,17.15,41.08,0
44194,WEATHER,17.46,80.1,1021.34,12.56,48.9,0
44195,WEATHER,19.31,86.41,1011.9,7.83,42.45,0
44196,WEATHER,25.95,73.31,1013.15,18.76,45.69,0
44197,WEATHER,22.93,78.53,1006.11,14.87,41.69,0
44198,WEATHER,15.3,79.99,1020.55,7.08,31.99,0
44199,WEATHER,24.35,75.62,1020.72,2.47,41.95,0
44200,WEATHER,24.19,71.99,1017.2,8.32,38.85,0
44201,WEATHER,24.78,79.72,1014.75,15.18,43.85,0
44202,WEATHER,23.69,84.3,1021.08,19.88,41.43,0
44203,WEATHER,22.73,77.78,1027.17,8.54,48.78,0
44204,WEATHER,20.58,84.58,1023.92,11.18,46.3,0
44205,WEATHER,22.51,81.86,1015.3,17.34,37.89,0
44206,WEATHER,22.87,77.93,1016.18,15.29,47.0,0
44207,WEATHER,26.89,83.05,1021.09,9.6,47.44,0
44208,WEATHER,18.69,86.54,1016.98,15.22,51.08,0
44209,WEATHER,22.7,78.07,1019.72,4.38,47.28,0
44210,WEATHER,24.56,81.22,1026.03,20.55,43.05,1
44211,WEATHER,23.46,84.99,1014.62,15.81,41.24,1
44212,WEATHER,28.61,72.44,1016.37,13.81,43.37,0
44213,WEATHER,21.98,86.57,1011.09,14.43,50.39,0
44214,WEATHER,26.43,84.03,1015.13,28.66,45.8,0
44215,WEATHER,30.07,80.9,1016.29,7.99,51.08,0
44216,WEATHER,19.6,72.55,1013.93,13.26,34.63,0
44217,WEATHER,19.33,67.18,1018.98,13.38,33.5,0
44218,WEATHER,20.51,64.05,1015.03,7.68,49.33,0
44219,WEATHER,26.38,77.21,1017.94,17.6,43.42,0
44220,WEATHER,22.09,89.08,1019.32,12.14,51.01,0
44221,WEATHER,30.83,69.78,1009.29,16.21,50.47,0
44222,WEATHER,26.69,82.79,1018.38,5.48,50.18,0
44223,WEATHER,29.04,75.8,1017.98,13.75,40.53,0
44224,WEATHER,21.16,76.91,1010.82,0.97,52.2,1
44225,WEATHER,24.4,79.93,1017.08,5.15,45.82,0
44226,WEATHER,27.24,79.5,1019.01,4.5,40.53,0
44227,WEATHER,24.98,84.12,1015.46,5.12,46.45,0
44228,WEATHER,27.89,75.37,1013.06,19.51,43.57,0
44229,WEATHER,28.92,72.9,1018.31,7.54,41.01,0
44230,WEATHER,27.65,72.78,1020.27,7.37,46.23,1
44231,WEATHER,23.54,66.38,1018.34,7.91,51.43,0
44232,WEATHER,24.76,68.3,1017.66,20.16,45.43,0
44233,WEATHER,27.48,74.77,1019.66,26.89,58.58,1
44234,WEATHER,27.29,74.47,1017.84,17.02,46.35,0
44235,WEATHER,27.8,74.6,1020.41,6.03,36.95,0
44236,WEATHER,25.48,75.7,1015.37,22.97,45.65,0
44237,WEATHER,28.57,74.37,1012.69,14.97,43.04,0
44238,WEATHER,31.48,81.33,1012.96,10.59,45.78,0
44239,WEATHER,23.08,72.45,1015.45,22.67,51.28,0
44240,WEATHER,25.79,64.56,1020.9,11.2,28.16,0
44241,WEATHER,31.0,76.66,1023.52,5.5,35.06,1
44242,WEATHER,24.26,83.49,1015.11,9.97,43.34,0
44243,WEATHER,21.63,84.66,1019.46,2.38,45.88,0
44244,WEATHER,26.65,88.84,1013.94,19.16,40.17,0
44245,WEATHER,29.36,59.47,1014.11,7.75,41.83,0
44246,WEATHER,29.03,75.27,1020.01,3.75,47.67,0
44247,WEATHER,26.52,69.51,1017.6,8.32,38.3,0
44248,WEATHER,20.41,66.9,1021.93,7.19,45.46,0
44249,WEATHER,25.07,62.68,1020.53,8.36,44.38,1
44250,WEATHER,20.31,57.7,1017.19,9.59,38.23,0
44251,WEATHER,20.8,81.05,1021.23,18.9,47.38,0
44252,WEATHER,27.83,68.04,1015.86,23.85,43.98,0
44253,WEATHER,29.59,80.81,1018.94,13.18,40.01,0
44254,WEATHER,26.49,62.01,1014.17,16.07,30.46,0
44255,WEATHER,23.78,56.14,1017.43,6.97,48.16,0
44256,WEATHER,23.23,70.52,1010.29,11.93,33.86,0
44257,WEATHER,27.06,68.19,1016.09,11.68,43.74,0
44258,WEATHER,23.08,75.09,1021.81,11.71,40.59,0
44259,WEATHER,27.24,77.97,1026.02,20.3,38.83,0
44260,WEATHER,27.74,71.71,1020.96,4.4,40.44,0
44261,WEATHER,31.18,57.85,1019.61,7.13,39.6,0
44262,WEATHER,27.81,53.95,1019.53,9.99,45.52,0
44263,WEATHER,28.64,63.97,1026.98,9.72,45.42,0
44264,WEATHER,24.32,74.66,1012.2,16.14,36.67,0
44265,WEATHER,28.51,84.29,1027.8,4.98,45.24,0
44266,WEATHER,32.45,77.79,1019.33,3.3,43.25,0
44267,WEATHER,30.23,64.96,1020.27,14.99,30.7,1
44268,WEATHER,26.56,56.25,1016.76,25.0,38.8,0
44269,WEATHER,27.9,64.76,1018.7,21.03,40.73,0
44270,WEATHER,31.58,76.83,1018.16,22.79,41.82,0
44271,WEATHER,30.83,68.15,1012.5,5.95,48.94,0
44272,WEATHER,26.3,53.23,1020.52,11.53,44.75,0
44273,WEATHER,26.35,57.68,1020.28,21.62,48.02,0
44274,WEATHER,31.24,55.26,1017.32,10.1,46.79,1
44275,WEATHER,26.39,57.75,1016.74,22.72,31.45,0
44276,WEATHER,29.92,67.73,1023.18,5.95,39.72,0
44277,WEATHER,20.79,81.81,1019.09,24.12,40.26,0
44278,WEATHER,24.89,65.17,1016.32,3.16,38.48,1
44279,WEATHER,29.18,56.68,1011.13,18.93,35.76,0
44280,WEATHER,27.44,61.93,1019.6,15.71,33.46,0
44281,WEATHER,23.59,58.42,1014.31,26.8,33.3,0
44282,WEATHER,28.32,61.36,1015.5,23.75,38.4,0
44283,WEATHER,21.75,68.82,1017.25,17.1,34.7,1
44284,WEATHER,28.67,66.18,1020.69,13.04,36.3,0
44285,WEATHER,24.22,65.12,1016.15,12.49,40.04,1
44286,WEATHER,26.61,57.85,1012.87,34.01,32.47,0
44287,WEATHER,21.86,59.21,1013.4,3.54,37.99,0
44288,WEATHER,24.43,61.34,1015.85,27.0,39.04,0
44289,WEATHER,24.38,60.84,1016.51,19.75,30.82,0
44290,WEATHER,31.89,57.09,1021.29,5.06,36.55,0
44291,WEATHER,27.0,50.17,1016.39,8.92,38.04,0
44292,WEATHER,25.19,62.81,1010.11,8.36,38.37,0
44293,WEATHER,28.17,73.31,1014.02,3.66,33.72,0
44294,WEATHER,22.72,54.21,1014.51,15.97,36.3,0
44295,WEATHER,24.73,52.02,1016.58,22.54,25.35,0
44296,WEATHER,17.24,59.92,1012.14,17.01,34.96,0
44297,WEATHER,24.34,67.67,1016.8,13.11,39.86,1
44298,WEATHER,18.43,56.78,1011.69,10.28,34.52,0
44299,WEATHER,26.79,54.6,1013.69,20.21,44.98,0
44300,WEATHER,21.37,52.08,1011.95,27.32,37.33,0
44301,WEATHER,23.33,56.99,1012.05,4.46,34.39,0
44302,WEATHER,23.67,48.92,1015.1,12.28,44.98,0
44303,WEATHER,20.44,57.23,1015.36,9.29,38.26,0
44304,WEATHER,23.71,66.09,1017.04,22.16,34.38,0
44305,WEATHER,17.26,60.75,1012.52,4.79,33.97,0
44306,WEATHER,22.62,41.75,1011.37,11.6,39.64,0
44307,WEATHER,16.87,67.61,1019.88,21.47,35.29,0
44308,WEATHER,23.7,62.49,1019.03,7.79,33.38,0
44309,WEATHER,19.91,58.13,1012.52,12.27,23.56,0
44310,WEATHER,19.7,35.98,1021.05,5.97,29.77,0
44311,WEATHER,22.54,46.2,1009.95,4.77,34.51,0
44312,WEATHER,20.09,53.59,1010.1,18.71,25.88,0
44313,WEATHER,20.58,45.52,1011.69,8.69,25.01,0
44314,WEATHER,19.25,49.2,1017.61,23.97,32.36,0
44315,WEATHER,17.73,63.8,1012.47,5.43,27.13,0
44316,WEATHER,21.74,52.95,1013.42,6.48,34.62,0
44317,WEATHER,23.91,57.19,1016.99,3.09,37.09,0
44318,WEATHER,20.23,45.36,1022.83,8.45,25.85,0
44319,WEATHER,21.07,61.9,1009.09,4.61,28.82,0
44320,WEATHER,18.04,64.4,1019.93,7.16,14.66,0
44321,WEATHER,15.89,41.37,1013.75,14.01,36.58,0
44322,WEATHER,19.08,48.98,1018.8,6.03,31.11,0
44323,WEATHER,20.54,52.49,1016.13,15.96,29.91,0
44324,WEATHER,19.75,57.24,1014.73,4.33,33.66,0
44325,WEATHER,19.17,49.8,1011.36,7.31,30.51,0
44326,WEATHER,19.69,46.27,1011.64,5.28,28.92,0
44327,WEATHER,16.46,32.24,1016.04,6.93,30.62,0
44328,WEATHER,15.44,44.57,1017.16,24.42,31.08,0
44329,WEATHER,22.04,57.07,1013.14,9.15,24.87,0
44330,WEATHER,18.56,41.78,1015.46,12.65,20.72,0
44331,WEATHER,22.63,52.11,1017.27,15.8,23.74,0
44332,WEATHER,16.9,40.38,1011.06,4.97,20.42,0
44333,WEATHER,18.95,44.44,1015.93,15.84,28.94,1
44334,WEATHER,22.2,47.97,1013.12,1.05,31.43,0
44335,WEATHER,16.86,53.48,1017.42,22.29,25.32,0
44336,WEATHER,17.14,40.89,1018.8,29.57,34.04,0
44337,WEATHER,22.11,32.48,1012.98,5.89,11.69,0
44338,WEATHER,13.56,38.76,1014.72,4.6,17.56,0
44339,WEATHER,14.5,55.33,1019.23,19.06,28.92,0
44340,WEATHER,20.23,34.73,1017.33,14.62,21.68,0
44341,WEATHER,21.45,45.75,1014.3,28.02,13.5,0
44342,WEATHER,22.67,49.8,1011.8,12.87,20.71,0
44343,WEATHER,13.43,37.57,1013.42,23.77,30.25,0
44344,WEATHER,21.09,44.63,1016.17,8.35,22.76,0
44345,WEATHER,11.83,54.38,1014.21,12.42,27.88,0
44346,WEATHER,12.65,32.5,1019.33,7.04,17.38,0
44347,WEATHER,15.71,42.97,1014.88,16.01,19.41,0
44348,WEATHER,12.77,38.21,1007.39,6.0,19.41,0
44349,WEATHER,11.04,39.59,1013.74,7.49,20.05,0
44350,WEATHER,11.28,43.43,1016.71,17.68,25.35,0
44351,WEATHER,9.22,61.51,1008.38,17.4,33.92,0
44352,WEATHER,15.08,37.94,1014.57,11.4,23.46,0
44353,WEATHER,8.94,24.73,1013.56,17.26,21.23,0
44354,WEATHER,10.65,47.23,1012.63,23.71,19.96,0
44355,WEATHER,15.96,49.57,1019.23,0.51,6.12,0
44356,WEATHER,13.26,37.67,1017.36,19.56,16.98,0
44357,WEATHER,10.16,46.21,1012.42,24.08,31.96,0
44358,WEATHER,12.98,27.94,1020.52,11.36,23.21,0
44359,WEATHER,13.27,41.86,1017.41,22.21,21.44,0
44360,WEATHER,12.59,59.22,1007.13,8.96,27.26,0
44361,WEATHER,13.34,49.47,1014.88,15.5,21.96,0
44362,WEATHER,15.2,44.93,1015.69,14.82,27.14,0
44363,WEATHER,15.2,31.96,1019.33,6.29,18.1,0
44364,WEATHER,11.78,41.9,1009.86,16.63,10.53,0
44365,WEATHER,10.86,39.23,1010.34,20.79,23.76,0
44366,WEATHER,10.97,33.23,1013.18,6.69,18.73,0
44367,WEATHER,10.18,39.39,1013.28,14.83,28.17,0
44368,WEATHER,8.47,35.91,1011.98,19.08,17.03,0
44369,WEATHER,5.97,39.9,1009.73,17.88,17.84,0
44370,WEATHER,13.14,37.59,1010.04,2.4,16.24,0
44371,WEATHER,10.63,43.18,1010.18,11.38,17.63,0
44372,WEATHER,13.13,30.78,1011.49,8.45,17.47,0
44373,WEATHER,8.61,26.02,1009.24,19.34,19.93,0
44374,WEATHER,14.3,39.14,1004.01,13.32,16.88,0
44375,WEATHER,13.45,40.29,1009.11,15.65,17.58,0
44376,WEATHER,10.73,36.88,1009.26,1.34,16.68,0
44377,WEATHER,12.79,37.05,1015.12,11.49,21.39,0
44378,WEATHER,5.98,51.23,1015.08,10.58,3.39,0
44379,WEATHER,10.45,34.62,1007.85,18.24,20.48,0
44380,WEATHER,9.15,30.34,1017.07,2.53,14.97,0
44381,WEATHER,4.63,37.97,1012.48,4.82,21.02,0
44382,WEATHER,8.57,31.64,1002.39,6.81,21.63,0
44383,WEATHER,7.36,57.73,1012.54,5.64,15.58,0
44384,WEATHER,5.82,31.28,1007.17,29.63,9.61,0
44385,WEATHER,9.18,33.49,1009.86,17.88,19.01,0
44386,WEATHER,7.76,28.11,1010.8,13.39,15.81,0
44387,WEATHER,7.43,33.24,1008.93,12.56,19.11,0
44388,WEATHER,8.34,43.7,1004.71,16.45,3.24,0
44389,WEATHER,4.74,50.11,1018.52,13.96,16.06,0
44390,WEATHER,8.69,41.12,1004.16,15.31,5.54,0
44391,WEATHER,7.52,48.6,1009.34,20.59,21.8,0
44392,WEATHER,8.5,39.5,1009.06,12.89,7.93,0
44393,WEATHER,10.73,36.99,1003.19,8.39,18.49,0
44394,WEATHER,2.7,33.33,1015.5,15.05,11.92,0
44395,WEATHER,2.88,36.3,1009.18,9.46,17.79,0
44396,WEATHER,4.64,41.24,1008.77,12.02,14.49,0
44397,WEATHER,2.01,50.04,1007.5,12.54,12.16,0
44398,WEATHER,4.04,36.87,1006.54,19.46,13.26,0
44399,WEATHER,5.93,45.35,1013.5,28.59,10.89,0
44400,WEATHER,11.04,48.9,1005.78,11.34,20.07,0
44401,WEATHER,8.65,42.82,1006.3,18.02,14.94,0
44402,WEATHER,6.26,48.83,1011.35,5.01,16.74,0
44403,WEATHER,8.45,44.86,1009.05,22.11,14.79,0
44404,WEATHER,7.31,42.92,1007.99,10.09,8.33,0
44405,WEATHER,10.68,40.32,1005.87,14.25,26.69,0
44406,WEATHER,0.07,50.28,1013.46,4.28,17.01,0
44407,WEATHER,3.78,50.37,1006.18,12.78,19.19,1
44408,WEATHER,3.29,43.39,1007.68,15.39,18.82,0
44409,WEATHER,8.98,38.21,1004.0,9.21,18.74,0
44410,WEATHER,8.09,45.86,1002.45,30.43,19.93,0
44411,WEATHER,5.13,63.49,1005.34,11.21,14.72,0
44412,WEATHER,5.42,44.19,1001.21,11.57,14.88,0
44413,WEATHER,4.88,35.46,1009.41,11.13,16.22,1
44414,WEATHER,9.02,44.21,1008.47,13.94,13.02,0
44415,WEATHER,3.82,42.27,1014.23,15.64,9.96,0
44416,WEATHER,-2.16,56.08,1011.08,31.09,13.16,0
44417,WEATHER,4.49,48.96,1006.07,9.08,9.29,0
44418,WEATHER,-2.61,50.06,1009.86,22.53,11.34,0
44419,WEATHER,8.71,38.3,1011.14,9.96,6.33,0
44420,WEATHER,5.67,43.98,1005.23,20.45,14.93,0
44421,WEATHER,1.38,56.2,1010.03,1.49,23.62,0
44422,WEATHER,1.28,34.68,1005.98,7.5,5.34,0
44423,WEATHER,3.11,46.88,1002.31,5.54,17.85,0
44424,WEATHER,3.09,35.87,1016.11,6.09,21.02,0
44425,WEATHER,7.09,59.62,1007.88,16.17,4.48,0
44426,WEATHER,5.55,47.93,1010.01,13.59,15.06,0
44427,WEATHER,-1.26,43.59,1006.89,9.14,20.46,0
44428,WEATHER,7.99,56.65,1004.95,6.69,9.0,0
44429,WEATHER,-1.73,45.19,1002.06,22.58,19.07,0
44430,WEATHER,6.93,45.75,1010.13,14.61,18.21,0
44431,WEATHER,-3.02,31.89,1007.14,21.2,28.48,0
44432,WEATHER,6.34,59.71,1009.73,15.64,13.85,0
44433,WEATHER,-6.38,47.38,1008.78,26.04,13.1,0
44434,WEATHER,3.69,53.38,1009.82,11.9,15.25,0
44435,WEATHER,0.03,41.02,1003.74,23.9,9.52,0
44436,WEATHER,7.95,47.72,1014.44,4.05,15.94,0
44437,WEATHER,4.15,54.68,1013.19,4.2,16.67,0
44438,WEATHER,1.1,48.22,1010.89,8.67,16.82,0
44439,WEATHER,2.7,48.53,1010.55,20.98,13.35,0
44440,WEATHER,-1.93,43.93,1007.78,17.83,22.91,0
44441,WEATHER,1.75,34.5,1011.07,5.79,16.51,0
44442,WEATHER,2.95,56.39,1005.02,22.19,17.87,1
44443,WEATHER,1.04,52.35,1008.5,4.06,16.99,0
44444,WEATHER,-2.6,35.6,1002.28,7.09,15.1,0
44445,WEATHER,-1.78,51.32,1003.86,33.62,26.37,0
44446,WEATHER,1.21,46.54,1009.74,25.97,26.17,0
44447,WEATHER,2.13,65.84,1007.12,5.93,19.04,0
44448,WEATHER,-0.5,61.88,1011.61,13.96,19.76,0
44449,WEATHER,0.11,53.29,1007.01,13.37,17.04,0
44450,WEATHER,2.15,49.33,1010.82,8.76,17.59,0
44451,WEATHER,-0.99,55.9,1009.52,13.86,6.26,0
44452,WEATHER,5.91,58.39,1001.32,9.62,21.94,0
44453,WEATHER,2.14,61.3,1015.66,18.43,13.41,0
44454,WEATHER,0.51,49.13,1008.43,15.39,20.95,0
44455,WEATHER,2.76,40.21,1014.75,1.84,19.64,1
44456,WEATHER,2.33,60.62,1008.73,20.19,22.76,0
44457,WEATHER,-2.34,55.34,1009.07,15.55,21.67,0
44458,WEATHER,5.41,55.59,1010.63,26.86,14.12,0
44459,WEATHER,8.91,51.23,1005.82,16.41,21.34,0
44460,WEATHER,3.08,63.66,1009.81,6.92,22.65,0
44461,WEATHER,6.4,63.25,1014.85,18.9,29.31,0
44462,WEATHER,3.45,68.56,1007.37,15.15,22.25,0
44463,WEATHER,6.79,53.62,1007.88,16.7,21.91,0
44464,WEATHER,-0.8,54.47,1016.76,0.97,24.18,1
44465,WEATHER,0.65,46.25,1010.49,11.69,21.08,0
44466,WEATHER,4.54,51.51,1012.69,7.33,18.24,0
44467,WEATHER,4.02,53.96,1007.44,29.81,23.73,0
44468,WEATHER,0.22,64.6,1011.32,21.1,18.78,0
44469,WEATHER,8.7,43.47,1007.67,9.78,18.42,0
44470,WEATHER,10.99,64.17,1008.19,12.34,9.28,1
44471,WEATHER,0.1,60.68,1013.7,13.09,21.02,1
44472,WEATHER,1.38,59.28,1002.07,16.06,24.97,0
44473,WEATHER,2.09,60.72,1007.3,25.77,29.14,0
44474,WEATHER,5.61,70.25,1015.22,23.84,30.09,0
44475,WEATHER,2.62,58.48,1013.82,17.33,15.44,1
44476,WEATHER,6.82,71.31,1002.06,13.26,29.66,0
44477,WEATHER,2.07,50.85,1009.82,1.19,19.4,0
44478,WEATHER,5.4,66.98,1006.14,23.17,16.39,0
44479,WEATHER,4.56,75.92,1012.75,6.57,32.52,0
44480,WEATHER,7.73,64.32,1009.14,1.43,24.17,0
44481,WEATHER,4.6,65.32,1005.21,5.59,28.68,0
44482,WEATHER,6.78,63.35,1005.24,5.97,22.21,0
44483,WEATHER,9.01,67.03,1008.6,16.82,31.83,0
44484,WEATHER,9.21,59.81,1012.91,11.45,17.24,0
44485,WEATHER,7.22,74.75,1013.62,13.0,21.99,0
44486,WEATHER,6.59,51.73,1013.56,13.1,31.76,0
44487,WEATHER,0.84,70.25,1009.41,7.62,22.51,0
44488,WEATHER,2.44,56.0,1009.54,5.82,22.98,0
44489,WEATHER,1.05,54.11,1006.32,21.13,25.3,0
44490,WEATHER,7.75,64.44,1006.29,5.55,25.57,0
44491,WEATHER,10.39,71.97,1011.38,20.58,23.87,0
44492,WEATHER,7.49,66.59,1008.49,6.49,29.47,1
44493,WEATHER,1.1,69.68,1006.17,10.98,22.4,0
44494,WEATHER,5.57,56.06,1013.72,18.65,28.25,0
44495,WEATHER,8.12,72.18,1015.55,24.18,27.17,0
44496,WEATHER,6.97,68.15,1012.95,5.5,27.36,0
44497,WEATHER,8.75,66.48,1008.67,16.65,28.35,1
44498,WEATHER,14.06,72.76,1009.96,15.29,23.5,0
44499,WEATHER,7.97,52.13,1006.97,17.97,36.47,0
44500,WEATHER,6.18,72.39,1014.45,24.18,27.69,0
44501,WEATHER,8.32,63.37,1008.96,12.0,28.89,0
44502,WEATHER,12.98,71.1,1014.94,12.34,35.83,0
